업체명,카테고리명,필지고유번호,시도명,시군구명,읍면동명,리명,번지,법정동코드,행정동코드,도로명코드,도로명,도로명상세,경도,위도,폐업여부,전화번호,홈페이지주소,주차가능여부,화장실유무,화장실타입,수유실유무,물품보관함유무,유아거치대유무,휠체어이동가능여부,점자유도로유무,등록일자
더젠틀호텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,Apr-74,2632010300,2632057100,2.63E+11,만덕고개길,72,129.0470369,35.21143134,N,051-341-4560,https://thegentlehotel123.modoo.at,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
넘버25호텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,73-14,2632010300,2632057100,2.63E+11,만덕고개길,83,129.0482486,35.21164729,N,,http://naver.me/IxDfgPA2,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
아브레 모텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,May-74,2632010300,2632057200,2.63E+11,만덕고개길,Jan-72,129.047101,35.2112108,N,051-341-4560,https://www.yanolja.com/motis_2.1/main/source/motisMotelRead.php?miIdx=1115&pageCode=2,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
스카이모텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,73-14,2632010300,2632057100,2.63E+11,만덕고개길,83,129.048247,35.21164488,Y,,,,,,,,,,,2021-09-24
투헤븐 모텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,73-16,2632010300,2632057200,2.63E+11,만덕고개길,74,129.047412,35.21107447,N,051-333-8181,http://naver.me/F36OjRHm,Y,Y,"구분,내부",N,N,N,N,N,2021-09-24
아브레모텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,May-74,2632010300,2632057200,2.63E+11,만덕고개길,Jan-72,129.0469873,35.21110848,N,051-343-2777,http://naver.me/5fnZQYf9,Y,Y,"구분,내부",N,N,N,N,N,2021-09-24
브라운도트호텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,73-17,2632010300,2632057100,2.63E+11,만덕고개길,70,129.0467262,35.21168623,N,,http://naver.me/xVlWeMtF,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
겨울연가모텔,숙박/휴양,2.63E+18,부산광역시,북구,만덕동,,73-34,2632010300,2632057200,2.63E+11,만덕고개길,Mar-72,129.0473698,35.21066379,N,051-333-1865,http://naver.me/I5FrukAz,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
금정산가나안수양관,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,125-3,2632010200,2632054200,2.63E+11,공해4길,111,129.049573,35.24257016,N,051-517-5110,http://naver.me/Gz5WwPRh,Y,Y,"구분,외부",N,N,N,N,N,2021-09-28
호텔야자,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,May-74,2632010200,2632054300,2.63E+11,금곡대로285번길,84,129.0089001,35.23453852,N,051-363-4694,http://www.yanolja.com/places/28085,Y,Y,"공용,내부",N,N,N,N,N,2021-10-18
스파호텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Apr-75,2632010200,2632054300,2.63E+11,금곡대로285번길,68,129.0098164,35.23445217,N,051-331-9919,http://blog.naver.com/spa9919,Y,Y,"공용,내부",N,N,N,N,N,2021-10-18
B&B모텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Jun-74,2632010200,2632054300,2.63E+11,금곡대로285번길,78,129.0091873,35.23454522,N,051-332-2111,http://naver.me/FCbJuuLU,Y,Y,"공용,내부",N,N,N,N,N,2021-10-18
그레이,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,May-74,2632010200,2632054300,2.63E+11,금곡대로285번길,88,129.0087215,35.23455761,N,051-365-0421,http://naver.me/5fnG2nGl,Y,Y,"구분,내부",N,N,N,N,N,2021-10-18
메르시호텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Apr-75,2632010200,2632054300,2.63E+11,금곡대로285번길,72,129.0096255,35.23449819,N,051-334-9997,http://naver.me/GMRv2ifW,Y,Y,"공용,내부",N,N,N,N,N,2021-10-18
호텔브리즈,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,May-74,2632010200,2632054300,2.63E+11,금곡대로285번길,84,129.0089015,35.23453418,N,,http://naver.me/FVPK8uMs,Y,Y,"구분,내부",N,N,N,N,N,2021-10-18
스카이모텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,May-75,2632010200,2632054300,2.63E+11,금곡대로285번길,62,129.0101,35.2344663,N,051-331-4610,http://naver.me/xYQGOJ4Y,Y,Y,"공용,내부",N,N,N,N,N,2021-10-18
MU모텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Feb-70,2632010200,2632054300,2.63E+11,금곡대로303번길,81,129.0091171,35.23575397,N,051-363-2666,http://naver.me/xGOznVho,Y,Y,"공용,내부",N,N,N,Y,N,2021-10-14
런더너모텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Feb-70,2632010200,2632054300,2.63E+11,금곡대로303번길,85,129.00896,35.23578298,N,051-331-7269,http://naver.me/GY2G2DOd,Y,Y,"구분,외부",N,N,N,N,N,2021-10-18
덴바스타호텔 화명점,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Jan-70,2632010200,2632054300,2.63E+11,금곡대로303번길,91,129.008601,35.23583317,N,,https://denbasta.modoo.at,Y,Y,"구분,내부",N,N,N,N,N,2021-10-18
브라운도트호텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Jan-70,2632010200,2632054300,2.63E+11,금곡대로303번길,89,129.0087763,35.23581268,N,,http://naver.me/GeW46pJ0,Y,Y,"구분,내부",N,N,N,N,N,2021-10-18
런더너호텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Feb-70,2632010200,2632054300,2.63E+11,금곡대로303번길,85,129.00896,35.23578298,N,051-331-7269,http://naver.me/GY2G2DOd,Y,Y,"구분,외부",N,N,N,N,N,2021-10-18
덴바스타호텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Jan-70,2632010200,2632054300,2.63E+11,금곡대로303번길,91,129.008601,35.23583317,N,,https://denbasta.modoo.at,Y,Y,"구분,내부",N,N,N,N,N,2021-10-18
뉴타운홈,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,310,2632010200,2632054200,2.63E+11,양달로,Nov-80,129.0231371,35.24342883,Y,,,,,,,,,,,2021-09-16
아바모텔,숙박/휴양,2.63E+18,부산광역시,북구,화명동,,Feb-74,2632010200,2632054300,2.63E+11,화명대로,6,129.0088647,35.23486462,N,051-365-7715,http://naver.me/5010vdKR,Y,Y,"구분,내부",N,N,N,N,N,2021-08-31
루이스J호텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,148-9,2653010500,2653064500,2.65E+11,낙동대로,1050,128.9735777,35.15395401,N,051-714-6107,http://louisj.modoo.at,Y,Y,"공용,내부",N,N,N,N,N,2021-10-26
일호여인숙,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,170-1,2653010500,2653064500,2.65E+11,낙동대로1002번길,8,128.9726064,35.14950957,Y,051-323-0452,,,,,,,,,,2021-10-26
W모텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,167-36,2653010500,2653064500,2.65E+11,낙동대로1048번길,12,128.9740284,35.15332569,Y,051-313-9100,,,,,,,,,,2021-09-24
에어텔부산,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,166-3,2653010500,2653064500,2.65E+11,낙동대로1048번길,36,128.9751367,35.15278674,N,051-315-3677,http://airtelbusan.modoo.at/,Y,Y,"공용,내부",N,N,N,N,N,2021-10-26
1954호텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,166-4,2653010500,2653064500,2.65E+11,낙동대로1048번길,38,128.9753807,35.15307003,N,051-316-0733,http://naver.me/xnKrO9Au,Y,Y,"공용,내부",N,N,N,N,N,2021-11-01
호텔프리마,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,155-24,2653010500,2653064500,2.65E+11,대동로,276,128.9864574,35.15192309,N,051-314-0300,http://blog.naver.com/hotel-prima,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
호텔오해피,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,141-14,2653010500,2653064500,2.65E+11,대동로,295,128.986362,35.15368566,Y,,,,,,,,,,,2021-09-24
덴바스타호텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,155-21,2653010500,2653064500,2.65E+11,대동로,278,128.9864777,35.15209306,N,,http://naver.me/FIgxSE1O,Y,Y,"공용,내부",N,N,N,N,N,2021-11-01
제이 모텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,141-12,2653010500,2653064500,2.65E+11,대동로,297,128.9864003,35.15383378,N,051-327-7174,http://naver.me/x2PTbA2q,Y,Y,"공용,내부",N,N,N,N,N,2021-11-01
더스톤브릿지호텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,141-14,2653010500,2653064500,2.65E+11,대동로,295,128.986362,35.15368566,N,,https://blog.naver.com/stonebridge0922,Y,Y,"공용,내부",N,N,N,N,N,2021-11-01
쏘야네,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,107-2,2653010500,2653064500,2.65E+11,사상로,139-1,128.9880384,35.15846971,Y,,,,,,,,,,,2021-11-01
삼호여인숙,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,115-2,2653010500,2653064500,2.65E+11,사상로137번길,11,128.9882845,35.1578965,Y,051-322-6886,,,,,,,,,,2021-10-28
제일장여관,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,107-18,2653010500,2653064500,2.65E+11,사상로147번길,15,128.9873418,35.15846402,N,051-311-6342,http://naver.me/GcjeomS5,N,Y,"구분,외부",N,N,N,N,N,2021-09-27
동경장여관,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,104-47,2653010500,2653064500,2.65E+11,사상로147번길,16,128.9871089,35.15849104,N,,http://naver.me/F362AFqQ,N,Y,"구분,내부",N,N,N,N,N,2021-11-01
별장여관,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,105-33,2653010500,2653064500,2.65E+11,사상로161번길,55,128.9860067,35.15759421,Y,051-322-6323,,,,,,,,,,2021-09-27
미성장,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,104-40,2653010500,2653064500,2.65E+11,사상로161번길,45,128.9861868,35.15803541,Y,051-326-3364,,,,,,,,,,2021-10-28
엠유모텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,142-3,2653010500,2653064500,2.65E+11,새벽로,144,128.9830634,35.15382193,N,051-325-7111,http://naver.me/5cTS6lxs,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
명천비즈니스텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,144-7,2653010500,2653064500,2.65E+11,새벽로137번길,40,128.9802941,35.15391883,N,,http://naver.me/GeWeZiae,N,Y,"공용,내부",N,N,N,N,N,2021-11-05
토마토모텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,130-11,2653010500,2653064500,2.65E+11,새벽로167번길,11월 04일,128.9825007,35.15605843,Y,,,,,,,,,,,2021-09-24
노블레스,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,122-7,2653010500,2653064500,2.65E+11,새벽로167번길,28,128.9818514,35.15642306,Y,,,,,,,,,,,2021-10-28
유토피아,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,105-28,2653010500,2653064500,2.65E+11,새벽로194번길,46,128.9863028,35.15784104,Y,051-314-6075,,,,,,,,,,2021-10-28
금호빌장,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,104-30,2653010500,2653064500,2.65E+11,새벽로194번길,Nov-53,128.9867529,35.15842671,Y,,,,,,,,,,,2021-10-28
동경장,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,104-1,2653010500,2653064500,2.65E+11,새벽로202번길,56,128.9869629,35.15852042,Y,,,,,,,,,,,2021-10-28
경남장여관,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,144-9,2653010500,2653064500,2.65E+11,새벽시장로64번길,04월 06일,128.9804391,35.15494111,N,051-323-0942,http://naver.me/FfMtV5IM,N,Y,"공용,내부",N,N,N,N,N,2021-09-23
경남장여관,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,144-20,2653010500,2653064500,2.65E+11,새벽시장로64번길,4,128.9806148,35.15481734,N,051-323-0942,http://naver.me/FBwBebKu,Y,Y,"구분,내부",N,N,N,N,N,2021-10-26
청수장여관,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,136-36,2653010500,2653064500,2.65E+11,학감대로,266-1,128.9911585,35.15452328,N,,http://naver.me/x6PGlEbz,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
호텔 자,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,158-19,2653010500,2653064500,2.65E+11,학감대로222번길,22,128.9911325,35.15074961,N,070-1396-8891,http://naver.me/ForYoL8I,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
NO25호텔,숙박/휴양,2.65E+18,부산광역시,사상구,감전동,,139-28,2653010500,2653064500,2.65E+11,학감대로237번길,12,128.9894575,35.15245083,N,051-311-8513,http://naver.me/ForYojmd,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
비즈니스호텔 르네상스,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,559-6,2653010400,2653062000,2.65E+11,광장로,60,128.9830104,35.16176556,N,051-312-8580,http://www.rshotel.co.kr/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-04
호텔파라곤,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,564-25,2653010400,2653062000,2.65E+11,광장로,46,128.9813891,35.16192209,N,051-320-9602,https://hotelparagon.southkrhotel.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-02
파라다이스모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,549-4,2653010400,2653062000,2.65E+11,광장로,Jul-96,128.9872771,35.16148144,Y,051-315-7550,,,,,,,,,,2021-11-04
한도호텔파라곤,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,564-25,2653010400,2653062000,2.65E+11,광장로,46,128.9813951,35.16193644,N,051-320-9602,https://hotelparagon.southkrhotel.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-02
세일장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,532-46,2653010400,2653062000,2.65E+11,광장로37번길,17,128.9808514,35.16373794,Y,,,,,,,,,,,2021-11-01
동남장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,525-11,2653010400,2653062000,2.65E+11,광장로37번길,50,128.9812251,35.16515116,N,051-326-7235,http://naver.me/FxLUakUd,N,Y,"공용,내부",N,N,N,N,N,2021-11-01
송림장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,525-36,2653010400,2653062000,2.65E+11,광장로37번길,46,128.981248,35.16504819,N,051-328-0660,http://naver.me/5jAQj5S4,N,Y,"공용,내부",N,N,N,N,N,2021-11-06
제일여인숙,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,266-21,2653010400,2653062000,2.65E+11,광장로81번길,96,128.9837753,35.16649059,Y,,,,,,,,,,,2021-10-28
YAJA 사상터미널점,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,270-12,2653010400,2653062000,2.65E+11,광장로81번길,72,128.9840802,35.16560156,N,051-321-0017,http://naver.me/GOuhRGY1,Y,Y,"공용,내부",N,N,N,N,N,2021-10-28
수명장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,273-11,2653010400,2653062000,2.65E+11,광장로81번길,48,128.9844443,35.16456934,Y,051-323-9898,,,,,,,,,,2021-10-29
리베장,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,266-5,2653010400,2653062000,2.65E+11,광장로81번길,Jul-96,128.9839844,35.1667605,Y,,,,,,,,,,,2021-10-28
동원장,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,546-9,2653010400,2653062000,2.65E+11,광장로81번길,9,128.9848988,35.16290236,Y,051-322-9200,,,,,,,,,,2021-11-05
강남여인숙,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,270-2,2653010400,2653062000,2.65E+11,광장로81번길,76,128.9838629,35.16576002,N,051-326-9757,http://naver.me/56IdHzEP,N,Y,"구분,내부",N,N,N,N,N,2021-10-28
화성장,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,271-11,2653010400,2653062000,2.65E+11,광장로81번길,75,128.9836857,35.16565859,N,051-323-3495,http://naver.me/FMA3qWKN,N,Y,"공용,내부",N,N,N,N,N,2021-11-06
강남여인숙,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,270-17,2653010400,2653062000,2.65E+11,광장로81번길,76,128.983863,35.16576005,N,,http://naver.me/56IdHzEP,N,Y,"공용,내부",N,N,N,N,N,2021-11-06
소르젠떼비지니스호텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,272-26,2653010400,2653062000,2.65E+11,광장로81번길,55,128.983987,35.16487681,N,051-715-2340,https://sorgente-hotel.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-10-29
나이스장,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,272-22,2653010400,2653062000,2.65E+11,광장로81번길,51,128.984172,35.16466104,N,051-325-3320,http://naver.me/5kLv5sFD,N,Y,"공용,내부",N,N,N,N,N,2021-11-01
그린텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,547-11,2653010400,2653062000,2.65E+11,광장로86번길,06월 07일,128.9859244,35.16132313,N,,http://m.blog.naver.com/s1roomtel,N,N,,N,N,N,N,N,2021-11-04
황금장,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,547-14,2653010400,2653062000,2.65E+11,광장로86번길,6,128.9862282,35.16145798,N,,http://naver.me/F5byrwiG,N,Y,"공용,내부",N,N,N,N,N,2021-11-04
브이원모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,547-6,2653010400,2653062000,2.65E+11,광장로86번길,2,128.9859781,35.16150676,N,,http://blog.naver.com/v1motel,Y,Y,"공용,내부",N,N,N,N,N,2021-11-04
스타빌,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,547-12,2653010400,2653062000,2.65E+11,광장로86번길,06월 05일,128.9860576,35.16135098,N,,http://naver.me/GROiIiVH,N,N,,N,N,N,N,N,2021-11-04
센스모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,548-10,2653010400,2653062000,2.65E+11,광장로86번길,9,128.9865523,35.16149088,N,051-327-6636,http://naver.me/5AmvaVMs,Y,Y,"공용,내부",N,N,N,N,N,2021-11-04
기린장모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-14,2653010400,2653062000,2.65E+11,광장로87번길,10,128.985928,35.16306204,N,051-323-4198,http://naver.me/GMRHbO2G,N,Y,"공용,내부",N,N,N,N,N,2021-11-05
하트장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,536-5,2653010400,2653062000,2.65E+11,광장로87번길,35,128.9852065,35.16405716,N,,http://naver.me/x50a2977,N,Y,"공용,내부",N,N,N,N,N,2021-11-01
연암장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,545-15,2653010400,2653062000,2.65E+11,광장로87번길,09월 01일,128.9855969,35.16293482,N,051-324-4592,http://naver.me/FLBOhlV3,N,Y,"공용,내부",N,N,N,N,N,2021-11-06
에스 호텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-9,2653010400,2653062000,2.65E+11,광장로87번길,16,128.9859644,35.16332153,N,051-317-9525,http://busanshotel.modoo.at/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-05
호수장,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,545-14,2653010400,2653062000,2.65E+11,광장로87번길,9,128.9857523,35.16298792,N,,http://naver.me/FMA2qFwr,N,Y,"공용,내부",N,N,N,N,N,2021-11-05
하트장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,536-5,2653010400,2653062000,2.65E+11,광장로87번길,35,128.9851657,35.16405063,N,051-311-3729,http://naver.me/x7vHQbfb,N,Y,"공용,내부",N,N,N,N,N,2021-09-17
천우장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,545-21,2653010400,2653062000,2.65E+11,광장로87번길,7,128.9856368,35.16282614,N,051-322-1514,http://naver.me/Fa3brXas,N,Y,"공용,내부",N,N,N,N,N,2021-11-05
기린장모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-14,2653010400,2653062000,2.65E+11,광장로87번길,10,128.9859663,35.16307834,N,051-323-4198,http://naver.me/GMRHbO2G,Y,Y,"공용,내부",N,N,N,N,N,2021-11-05
압구정모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,543-1,2653010400,2653062000,2.65E+11,광장로93번길,14,128.9865981,35.16329527,N,051-323-7477,http://naver.me/FiLThURg,N,Y,"공용,내부",N,N,N,N,N,2021-10-07
아이모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-11,2653010400,2653062000,2.65E+11,광장로93번길,13,128.986253,35.16321953,N,051-326-0888,http://naver.me/xor5AjnR,Y,Y,"공용,내부",N,N,N,N,N,2021-11-05
올레모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,542-7,2653010400,2653062000,2.65E+11,광장로93번길,22,128.9864589,35.16366718,N,051-316-0994,http://naver.me/5Wc0YKIf,Y,Y,"공용,내부",N,N,N,N,N,2021-10-07
SHOW모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-28,2653010400,2653062000,2.65E+11,광장로93번길,17,128.9861544,35.16343794,N,051-314-5888,http://naver.me/ForueJHw,Y,Y,"공용,내부",N,N,N,N,N,2021-11-05
파트너모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-19,2653010400,2653062000,2.65E+11,광장로93번길,7,128.9864823,35.16293839,N,051-323-5928,http://naver.me/FdsR2tJw,Y,Y,"공용,내부",N,N,N,N,N,2021-11-05
W모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,543-18,2653010400,2653062000,2.65E+11,광장로93번길,6,128.9867921,35.16300419,N,,http://naver.me/Fn2913ak,Y,Y,"구분,내부",N,N,N,N,N,2021-11-01
핑크장여관,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-16,2653010400,2653062000,2.65E+11,광장로93번길,11,128.986393,35.16312684,N,051-325-8715,http://naver.me/Gz5rC9KG,N,Y,"공용,내부",N,N,N,N,N,2021-11-05
뉴코리아모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,542-11,2653010400,2653062000,2.65E+11,광장로93번길,16,128.9865389,35.16345134,N,051-311-1113,http://naver.me/xYQpb0n1,N,Y,"공용,내부",N,N,N,N,N,2021-11-01
SHOW모텔,숙박/휴양,2.65E+18,부산광역시,사상구,괘법동,,544-28,2653010400,2653062000,2.65E+11,광장로93번길,17,128.9861594,35.16345744,N,051-314-5888,http://naver.me/5VeCXn00,Y,Y,"공용,내부",N,N,N,N,N,2021-10-07
